topicId,rootId,wordId,type,group,title,question,answers,correctAnswer,explanation,audio_script,image_description,wordGroup,level,order
t-hsk1-danhtuphuonghuong,,w-nan,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n南""}","{""vi"": [""A. [xī] - tây"", ""B. [dōng] - đông"", ""C. [běi] - bắc"", ""D. [nán] - nam, phía nam""]}","{""vi"": ""D""}","{""vi"": ""南 [nán]: nam, phía nam""}",,,[],HSK1,564
t-hsk1-danhtuphuonghuong,,w-nan,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""nam, phía nam\"":""}","{""vi"": [""A. 间 [jiān]"", ""B. 前 [qián]"", ""C. 南 [nán]"", ""D. 后 [hòu]""]}","{""vi"": ""C""}","{""vi"": ""南 [nán]: nam, phía nam""}",,,[],HSK1,565
t-hsk1-danhtuphuonghuong,,w-nan,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": ""Xem hình và chọn từ phù hợp:""}","{""vi"": [""A. 上 [shàng]"", ""B. 下 [xià]"", ""C. 南 [nán]"", ""D. 东 [dōng]""]}","{""vi"": ""C""}","{""vi"": ""南 [nán]: nam, phía nam""}",,"A compass rose with the south direction clearly marked, the letter S highlighted on the compass dial",[],HSK1,566
t-hsk1-danhtuphuonghuong,,w-nan,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nnam, phía nam""}",,"{""vi"": ""南""}","{""vi"": ""南 [nán]: nam, phía nam""}",,,[],HSK1,567
t-hsk1-danhtuphuonghuong,,w-nan,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n去广州是去___方，去北京是去北方。\nQù Guǎngzhōu shì qù ___ fāng, qù Běijīng shì qù běifāng.""}","{""vi"": [""A. 上 [shàng]"", ""B. 南 [nán]"", ""C. 东 [dōng]"", ""D. 间 [jiān]""]}","{""vi"": ""B""}","{""vi"": ""去广州是去南方，去北京是去北方。\nQù Guǎngzhōu shì qù nánfāng, qù Běijīng shì qù běifāng.\nDịch: Đi Quảng Châu là về phía nam, đi Bắc Kinh là về phía bắc.""}",,,[],HSK1,568
t-hsk1-danhtuphuonghuong,,w-nan,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 教室的门在南边。\nJiàoshì de mén zài nán biān."", ""B. 南边在教室的门。\nNán biān zài jiàoshì de mén.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n教室的门在南边。\nJiàoshì de mén zài nán biān.\nDịch: Cửa lớp học ở phía nam.\n\nCâu sai:\n南边在教室的门。\nNán biān zài jiàoshì de mén.\nLý do: Sai cấu trúc — \""南边\"" phải đứng sau đối tượng chỉ địa điểm, không thể làm chủ ngữ cho vị trí.""}",,,[],HSK1,569
t-hsk1-danhtuphuonghuong,,w-nan,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n广州在中国的南方。\nGuǎngzhōu zài Zhōngguó de nánfāng.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""广州在中国的南方。\nGuǎngzhōu zài Zhōngguó de nánfāng.\nDịch: Quảng Châu ở phía nam Trung Quốc.""}",,,[],HSK1,570
t-hsk1-danhtuphuonghuong,,w-nan,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你家在南方吗？\nNǐ jiā zài nánfāng ma?\nB: 是，我家在中国___方。\nShì, wǒ jiā zài Zhōngguó ___ fāng.""}","{""vi"": [""A. 北 [běi]"", ""B. 西 [xī]"", ""C. 南 [nán]"", ""D. 间 [jiān]""]}","{""vi"": ""C""}","{""vi"": ""A: 你家在南方吗？\nB: 是，我家在中国南方。\nNǐ jiā zài nánfāng ma?\nShì, wǒ jiā zài Zhōngguó nánfāng.\n\nDịch:\nA: Nhà bạn ở phía nam không?\nB: Vâng, nhà tôi ở phía nam Trung Quốc.""}",,,[],HSK1,571
t-hsk1-danhtuphuonghuong,,w-xi,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n西 [xī]""}","{""vi"": [""A. đông"", ""B. tây"", ""C. bắc"", ""D. giữa""]}","{""vi"": ""B""}","{""vi"": ""西 [xī]: tây""}",,,[],HSK1,572
t-hsk1-danhtuphuonghuong,,w-xi,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nxī""}","{""vi"": [""A. 北 [běi]"", ""B. 东 [dōng]"", ""C. 西 [xī]"", ""D. 南 [nán]""]}","{""vi"": ""C""}","{""vi"": ""西 [xī]: tây""}",西,,[],HSK1,573
t-hsk1-danhtuphuonghuong,,w-xi,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n西 [xī] = phía nam""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""西 [xī]: tây""}",,,[],HSK1,574
t-hsk1-danhtuphuonghuong,,w-xi,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n西""}","{""vi"": [""A. [běi] - bắc"", ""B. [nán] - nam"", ""C. [dōng] - đông"", ""D. [xī] - tây""]}","{""vi"": ""D""}","{""vi"": ""西 [xī]: tây""}",,,[],HSK1,575
t-hsk1-danhtuphuonghuong,,w-xi,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""tây\"":""}","{""vi"": [""A. 西 [xī]"", ""B. 间 [jiān]"", ""C. 前 [qián]"", ""D. 后 [hòu]""]}","{""vi"": ""A""}","{""vi"": ""西 [xī]: tây""}",,,[],HSK1,576
t-hsk1-danhtuphuonghuong,,w-xi,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": ""Xem hình và chọn từ phù hợp:""}","{""vi"": [""A. 北 [běi]"", ""B. 西 [xī]"", ""C. 下 [xià]"", ""D. 上 [shàng]""]}","{""vi"": ""B""}","{""vi"": ""西 [xī]: tây""}",,"a compass rose with the west direction clearly marked, pointing to the left side",[],HSK1,577
t-hsk1-danhtuphuonghuong,,w-xi,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\ntây""}",None,"{""vi"": ""西""}","{""vi"": ""西 [xī]: tây""}",,,[],HSK1,578
t-hsk1-danhtuphuonghuong,,w-xi,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n太阳从___边落山。\nTàiyáng cóng ___ biān luòshān.""}","{""vi"": [""A. 东 [dōng]"", ""B. 前 [qián]"", ""C. 上 [shàng]"", ""D. 西 [xī]""]}","{""vi"": ""D""}","{""vi"": ""太阳从西边落山。\nTàiyáng cóng xī biān luòshān.\nDịch: Mặt trời lặn ở phía tây.""}",,,[],HSK1,579
t-hsk1-danhtuphuonghuong,,w-xi,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 西边在我家。\nXī biān zài wǒ jiā."", ""B. 我家在西边。\nWǒ jiā zài xī biān.""]}","{""vi"": ""B""}","{""vi"": ""Câu đúng:\n我家在西边。\nWǒ jiā zài xī biān.\nDịch: Nhà tôi ở phía tây.\n\nCâu sai:\n西边在我家。\nXī biān zài wǒ jiā.\nLý do: Sai trật tự từ — \""西边\"" là danh từ phương hướng, không thể làm chủ ngữ cho \""在我家\"". Vị trí đúng là \""địa điểm + 在 + phương hướng\"".""}",,,[],HSK1,580
t-hsk1-danhtuphuonghuong,,w-xi,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n学校是西边。\nXuéxiào shì xī biān.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""Nguyên nhân sai: \""是\"" không dùng để chỉ vị trí trong tiếng Trung, phải dùng \""在\"".\n\nCâu đúng:\n学校在西边。\nXuéxiào zài xī biān.\nDịch: Trường học ở phía tây.""}",,,[],HSK1,581
t-hsk1-danhtuphuonghuong,,w-xi,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 请问，太阳在哪边下山？\nQǐngwèn, tàiyáng zài nǎ biān xiàshān?\nB: 太阳在___边下山。\nTàiyáng zài ___ biān xiàshān.""}","{""vi"": [""A. 西 [xī]"", ""B. 东 [dōng]"", ""C. 间 [jiān]"", ""D. 下 [xià]""]}","{""vi"": ""A""}","{""vi"": ""A: 请问，太阳在哪边下山？\nB: 太阳在西边下山。\nQǐngwèn, tàiyáng zài nǎ biān xiàshān?\nTàiyáng zài xī biān xiàshān.\n\nDịch:\nA: Xin hỏi, mặt trời lặn ở phía nào?\nB: Mặt trời lặn ở phía tây.""}",,,[],HSK1,582
t-hsk1-danhtuphuonghuong,,w-bei,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n北 [běi]""}","{""vi"": [""A. đông"", ""B. bắc"", ""C. nam, phía nam"", ""D. tây""]}","{""vi"": ""B""}","{""vi"": ""北 [běi]: bắc""}",,,[],HSK1,583
t-hsk1-danhtuphuonghuong,,w-bei,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nběi""}","{""vi"": [""A. 东 [dōng]"", ""B. 北 [běi]"", ""C. 南 [nán]"", ""D. 西 [xī]""]}","{""vi"": ""B""}","{""vi"": ""北 [běi]: bắc""}",北,,[],HSK1,584
t-hsk1-danhtuphuonghuong,,w-bei,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n北 [běi] = bắc""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""北 [běi]: bắc""}",,,[],HSK1,585
t-hsk1-danhtuphuonghuong,,w-bei,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n北""}","{""vi"": [""A. [dōng] - đông"", ""B. [běi] - bắc"", ""C. [nán] - nam"", ""D. [xī] - tây""]}","{""vi"": ""B""}","{""vi"": ""北 [běi]: bắc""}",,,[],HSK1,586
t-hsk1-danhtuphuonghuong,,w-bei,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""bắc\"":""}","{""vi"": [""A. 间 [jiān]"", ""B. 西 [xī]"", ""C. 北 [běi]"", ""D. 前 [qián]""]}","{""vi"": ""C""}","{""vi"": ""北 [běi]: bắc""}",,,[],HSK1,587
t-hsk1-danhtuphuonghuong,,w-bei,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": null}","{""vi"": null}","{""vi"": ""北""}","{""vi"": ""北 [běi]: bắc""}",,None,[],HSK1,588
t-hsk1-danhtuphuonghuong,,w-bei,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nbắc""}",None,"{""vi"": ""北""}","{""vi"": ""北 [běi]: bắc""}",,,[],HSK1,589
t-hsk1-danhtuphuonghuong,,w-bei,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n北京在中国的___边。\nBěijīng zài Zhōngguó de ___ biān.""}","{""vi"": [""A. 南 [nán]"", ""B. 后 [hòu]"", ""C. 北 [běi]"", ""D. 间 [jiān]""]}","{""vi"": ""C""}","{""vi"": ""北京在中国的北边。\nBěijīng zài Zhōngguó de běibiān.\nDịch: Bắc Kinh ở phía bắc Trung Quốc.""}",,,[],HSK1,590
t-hsk1-danhtuphuonghuong,,w-bei,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 他住在北京的北边。\nTā zhù zài Běijīng de běibiān."", ""B. 他住在北边北京。\nTā zhù zài běibiān Běijīng.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n他住在北京的北边。\nTā zhù zài Běijīng de běibiān.\nDịch: Anh ấy sống ở phía bắc Bắc Kinh.\n\nCâu sai:\n他住在北边北京。\nTā zhù zài běibiān Běijīng.\nLý do: Sai trật tự từ — '北边' (phía bắc) phải đứng sau '北京' để chỉ 'phía bắc của Bắc Kinh', không đứng trước.""}",,,[],HSK1,591
t-hsk1-danhtuphuonghuong,,w-bei,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n北边冬天很冷。\nBěibiān dōngtiān hěn lěng.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""北边冬天很冷。\nBěibiān dōngtiān hěn lěng.\nDịch: Phía bắc mùa đông rất lạnh.""}",,,[],HSK1,592
t-hsk1-danhtuphuonghuong,,w-bei,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 冬天你去哪儿玩儿？\nDōngtiān nǐ qù nǎr wánr?\nB: 我去___方看雪。\nWǒ qù ___ fāng kàn xuě.""}","{""vi"": [""A. 西 [xī]"", ""B. 上 [shàng]"", ""C. 下 [xià]"", ""D. 北 [běi]""]}","{""vi"": ""D""}","{""vi"": ""A: 冬天你去哪儿玩儿？\nB: 我去北方看雪。\nDōngtiān nǐ qù nǎr wánr?\nWǒ qù běifāng kàn xuě.\n\nDịch:\nA: Mùa đông bạn đi đâu chơi?\nB: Tôi đi phương bắc ngắm tuyết.""}",,,[],HSK1,593
t-hsk1-danhtuphuonghuong,,w-jian,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n间 [jiān]""}","{""vi"": [""A. tây"", ""B. bắc"", ""C. giữa"", ""D. đông""]}","{""vi"": ""C""}","{""vi"": ""间 [jiān]: giữa""}",,,[],HSK1,594
t-hsk1-danhtuphuonghuong,,w-jian,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\njiān""}","{""vi"": [""A. 南 [nán]"", ""B. 前 [qián]"", ""C. 上 [shàng]"", ""D. 间 [jiān]""]}","{""vi"": ""D""}","{""vi"": ""间 [jiān]: giữa""}",间,,[],HSK1,595
t-hsk1-danhtuphuonghuong,,w-jian,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n间 [jiān] = phía trước""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""间 [jiān]: giữa""}",,,[],HSK1,596
t-hsk1-danhtuphuonghuong,,w-jian,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n间""}","{""vi"": [""A. [qián] - phía trước"", ""B. [jiān] - giữa"", ""C. [hòu] - phía sau"", ""D. [běi] - phía bắc""]}","{""vi"": ""B""}","{""vi"": ""间 [jiān]: giữa""}",,,[],HSK1,597
t-hsk1-danhtuphuonghuong,,w-jian,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""giữa\"":""}","{""vi"": [""A. 间 [jiān]"", ""B. 下 [xià]"", ""C. 后 [hòu]"", ""D. 北 [běi]""]}","{""vi"": ""A""}","{""vi"": ""间 [jiān]: giữa""}",,,[],HSK1,598
t-hsk1-danhtuphuonghuong,,w-jian,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}",None,None,None,None,,None,[],HSK1,599
t-hsk1-danhtuphuonghuong,,w-jian,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\ngiữa""}",None,"{""vi"": ""间""}","{""vi"": ""间 [jiān]: giữa""}",,,[],HSK1,600
t-hsk1-danhtuphuonghuong,,w-jian,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n商店和学校中___是我家。\nShāngdiàn hé xuéxiào zhōng___ shì wǒ jiā.""}","{""vi"": [""A. 南 [nán]"", ""B. 后 [hòu]"", ""C. 西 [xī]"", ""D. 间 [jiān]""]}","{""vi"": ""D""}","{""vi"": ""商店和学校中间是我家。\nShāngdiàn hé xuéxiào zhōngjiān shì wǒ jiā.\nDịch: Nhà tôi ở giữa cửa hàng và trường học.""}",,,[],HSK1,601
t-hsk1-danhtuphuonghuong,,w-jian,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 中间的桌子是新的。\nZhōngjiān de zhuōzi shì xīn de."", ""B. 桌子中间是新的。\nZhuōzi zhōngjiān shì xīn de.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n中间的桌子是新的。\nZhōngjiān de zhuōzi shì xīn de.\nDịch: Cái bàn ở giữa là mới.\n\nCâu sai:\n桌子中间是新的。\nZhuōzi zhōngjiān shì xīn de.\nLý do: Sai vị trí của \""的\"" — \""桌子中间\"" có nghĩa là \""phần giữa của cái bàn\"", không phải \""cái bàn ở giữa\"". Cần dùng \""中间的桌子\"" để diễn đạt \""cái bàn ở giữa\"".""}",,,[],HSK1,602
t-hsk1-danhtuphuonghuong,,w-jian,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n他坐在朋友中间。\nTā zuò zài péngyou zhōngjiān.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""他坐在朋友中间。\nTā zuò zài péngyou zhōngjiān.\nDịch: Anh ấy ngồi giữa các bạn.""}",,,[],HSK1,603
t-hsk1-danhtuphuonghuong,,w-jian,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你的猫在哪儿？\nB: 在两只狗的中___。\nNǐ de māo zài nǎr?\nZài liǎng zhī gǒu de zhōng___""}","{""vi"": [""A. 东 [dōng]"", ""B. 前 [qián]"", ""C. 间 [jiān]"", ""D. 下 [xià]""]}","{""vi"": ""C""}","{""vi"": ""A: 你的猫在哪儿？\nB: 在两只狗的中间。\nNǐ de māo zài nǎr?\nZài liǎng zhī gǒu de zhōngjiān.\n\nDịch:\nA: Mèo của bạn ở đâu?\nB: Ở giữa hai con chó.""}",,,[],HSK1,604
t-hsk1-danhtuphuonghuong,,w-qian,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n前 [qián]""}","{""vi"": [""A. đông"", ""B. phía trước"", ""C. nam, phía nam"", ""D. bắc""]}","{""vi"": ""B""}","{""vi"": ""前 [qián]: phía trước""}",,,[],HSK1,605
t-hsk1-danhtuphuonghuong,,w-qian,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nqián""}","{""vi"": [""A. 东 [dōng]"", ""B. 上 [shàng]"", ""C. 间 [jiān]"", ""D. 前 [qián]""]}","{""vi"": ""D""}","{""vi"": ""前 [qián]: phía trước""}",前,,[],HSK1,606
t-hsk1-danhtuphuonghuong,,w-qian,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n前 [qián] = đông""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""前 [qián]: phía trước""}",,,[],HSK1,607
t-hsk1-danhtuphuonghuong,,w-qian,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n前""}","{""vi"": [""A. [dōng] - đông"", ""B. [hòu] - sau"", ""C. [qián] - phía trước"", ""D. [nán] - nam, phía nam""]}","{""vi"": ""C""}","{""vi"": ""前 [qián]: phía trước""}",,,[],HSK1,608
t-hsk1-danhtuphuonghuong,,w-qian,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""chỉ phương hướng [trước]\"":""}","{""vi"": [""A. 前 [qián]"", ""B. 间 [jiān]"", ""C. 后 [hòu]"", ""D. 上 [shàng]""]}","{""vi"": ""A""}","{""vi"": ""前 [qián]: chỉ phương hướng [trước]""}",,,[],HSK1,609
t-hsk1-danhtuphuonghuong,,w-qian,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": null}","{""vi"": null}","{""vi"": null}","{""vi"": ""前 [qián]: phía trước""}",,None,[],HSK1,610
t-hsk1-danhtuphuonghuong,,w-qian,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nchỉ phương hướng [trước]""}",None,"{""vi"": ""前""}","{""vi"": ""前 [qián]: chỉ phương hướng [trước]""}",,,[],HSK1,611
t-hsk1-danhtuphuonghuong,,w-qian,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n___天我去了学校。\n___ tiān wǒ qùle xuéxiào.""}","{""vi"": [""A. 后 [hòu]"", ""B. 前 [qián]"", ""C. 上 [shàng]"", ""D. 下 [xià]""]}","{""vi"": ""B""}","{""vi"": ""前天我去了学校。\nQiántiān wǒ qùle xuéxiào.\nDịch: Hôm kia tôi đã đến trường.""}",,,[],HSK1,612
t-hsk1-danhtuphuonghuong,,w-qian,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 以前我不认识他。\nYǐqián wǒ bù rènshi tā."", ""B. 前以我不认识他。\nQiányǐ wǒ bù rènshi tā.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n以前我不认识他。\nYǐqián wǒ bù rènshi tā.\nDịch: Trước đây tôi không quen bạn ấy.\n\nCâu sai:\n前以我不认识他。\nQiányǐ wǒ bù rènshi tā.\nLý do: '前以' không phải từ tiếng Trung — đảo ngược sai thứ tự của '以前'.""}",,,[],HSK1,613
t-hsk1-danhtuphuonghuong,,w-qian,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n你往前走就到了。\nNǐ wǎng qián zǒu jiù dào le.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""你往前走就到了。\nNǐ wǎng qián zǒu jiù dào le.\nDịch: Bạn đi thẳng về phía trước là đến.""}",,,[],HSK1,614
t-hsk1-danhtuphuonghuong,,w-qian,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你在我___面走，我在后面跟着你。\nB: 好的。\nA: Nǐ zài wǒ ___ miàn zǒu, wǒ zài hòumiàn gēn zhe nǐ.\nB: Hǎo de.""}","{""vi"": [""A. 东 [dōng]"", ""B. 南 [nán]"", ""C. 北 [běi]"", ""D. 前 [qián]""]}","{""vi"": ""D""}","{""vi"": ""A: 你在我前面走，我在后面跟着你。\nB: 好的。\nA: Nǐ zài wǒ qiánmiàn zǒu, wǒ zài hòumiàn gēn zhe nǐ.\nB: Hǎo de.\n\nDịch:\nA: Bạn đi trước tôi, tôi đi theo sau bạn.\nB: Được ạ.""}",,,[],HSK1,615
